Marker,Name,Major_Coefficient,Parent_Name,Minor_Coefficient,Queried,Queried_Marker,Queried_Name,Queried_Parent_Name
Ldhb,NOVEL_36,,RGC,0.284784109352832,Queried,Ldhb,36_Novel,RGC
Pcdh11x,NOVEL_36,,RGC,0.333037543717931,Queried,Pcdh11x,36_Novel,RGC
Serpini1,NOVEL_36,,RGC,0.338313527741887,Queried,Serpini1,36_Novel,RGC
Cdh12,NOVEL_36,,RGC,0.311499539441702,Queried,Cdh12,36_Novel,RGC
Cplx1,NOVEL_36,,RGC,0.284295194800967,Queried,Cplx1,36_Novel,RGC
Csmd1,NOVEL_36,,RGC,0.855073980813539,Queried,Csmd1,36_Novel,RGC
Dab1,NOVEL_36,,RGC,0.546935618307747,Queried,Dab1,36_Novel,RGC
Tenm2,NOVEL_36,,RGC,0.307512523489958,Queried,Tenm2,36_Novel,RGC
Nrg1_ensmusg00000062991,NOVEL_36,,RGC,0.610287450047876,Queried,Nrg1_ENSMUSG00000062991,36_Novel,RGC
Dkk3,NOVEL_36,,RGC,0.329263089599685,Queried,Dkk3,36_Novel,RGC
Pde1c,NOVEL_36,,RGC,0.379928521179878,Queried,Pde1c,36_Novel,RGC
Ntm,NOVEL_36,,RGC,0.304902885530179,Queried,Ntm,36_Novel,RGC
6330411d24rik,NOVEL_36,,RGC,0.268456180277901,Queried,6330411D24Rik,36_Novel,RGC
Gabrb1,NOVEL_36,,RGC,0.368682245212947,Queried,Gabrb1,36_Novel,RGC
Csmd1,NOVEL_37,,RGC,0.187675195214829,Queried,Csmd1,37_Novel,RGC
Frmd5,NOVEL_37,,RGC,0.213374986230355,Queried,Frmd5,37_Novel,RGC
Fgf1,NOVEL_37,,RGC,0.179865924199851,Queried,Fgf1,37_Novel,RGC
Unc5d,NOVEL_37,,RGC,0.282443901395382,Queried,Unc5d,37_Novel,RGC
Pcdh7,NOVEL_37,,RGC,0.282010218037949,Queried,Pcdh7,37_Novel,RGC
Rgs6,NOVEL_37,,RGC,0.259191126202546,Queried,Rgs6,37_Novel,RGC
Cnr1,NOVEL_37,,RGC,0.275151529623985,Queried,Cnr1,37_Novel,RGC
Alk,NOVEL_37,,RGC,0.221258686817491,Queried,Alk,37_Novel,RGC
Ldhb,NOVEL_37,,RGC,0.19893512255923,Queried,Ldhb,37_Novel,RGC
Il1rapl2,NOVEL_37,,RGC,0.270782352664189,Queried,Il1rapl2,37_Novel,RGC
Gpc5,NOVEL_37,,RGC,0.19884624909628,Queried,Gpc5,37_Novel,RGC
Cdh8,NOVEL_37,,RGC,0.240085669257518,Queried,Cdh8,37_Novel,RGC
Aldoc,NOVEL_37,,RGC,0.19547829681592,Queried,Aldoc,37_Novel,RGC
Brinp3,NOVEL_37,,RGC,0.210055255357931,Queried,Brinp3,37_Novel,RGC
Ntng1,NOVEL_37,,RGC,0.27369127402665,Queried,Ntng1,37_Novel,RGC
Chchd10,NOVEL_37,,RGC,0.206275777988498,Queried,Chchd10,37_Novel,RGC
Marcks,F-MIDI-ON,,RGC,0.325668929288177,Queried,Marcks,38_FmidiON,RGC
Hcn1,F-MIDI-ON,,RGC,0.288305138119277,Queried,Hcn1,38_FmidiON,RGC
Pvalb,F-MIDI-ON,,RGC,0.49233020325438,Queried,Pvalb,38_FmidiON,RGC
Dpp10,F-MIDI-ON,,RGC,0.559523650729924,Queried,Dpp10,38_FmidiON,RGC
Kcnb2,F-MIDI-ON,,RGC,0.382283677297379,Queried,Kcnb2,38_FmidiON,RGC
Unc5c,F-MIDI-ON,,RGC,0.464575182494913,Queried,Unc5c,38_FmidiON,RGC
Foxp2,F-MIDI-ON,,RGC,0.441446413389947,Queried,Foxp2,38_FmidiON,RGC
Ebf3,F-MIDI-ON,,RGC,0.349905933502283,Queried,Ebf3,38_FmidiON,RGC
Meis2,F-MIDI-ON,,RGC,0.949070611733904,Queried,Meis2,38_FmidiON,RGC
Lxn,F-MIDI-ON,,RGC,0.404061388289995,Queried,Lxn,38_FmidiON,RGC
Scg2,F-MIDI-ON,,RGC,0.351981939607631,Queried,Scg2,38_FmidiON,RGC
Cntnap2,F-MIDI-ON,,RGC,0.543369521242142,Queried,Cntnap2,38_FmidiON,RGC
Galntl6,F-MIDI-ON,,RGC,0.304735706923993,Queried,Galntl6,38_FmidiON,RGC
Pcp4,F-MIDI-ON,,RGC,0.303047946928016,Queried,Pcp4,38_FmidiON,RGC
Chrm3,F-MIDI-ON,,RGC,0.401464283855265,Queried,Chrm3,38_FmidiON,RGC
Synpr,F-MIDI-ON,,RGC,0.379778947082548,Queried,Synpr,38_FmidiON,RGC
Sorcs1,F-MIDI-ON,,RGC,0.455941013873945,Queried,Sorcs1,38_FmidiON,RGC
Pex5l,NOVEL_39,,RGC,0.346108413737744,Queried,Pex5l,39_Novel,RGC
6330411d24rik,NOVEL_39,,RGC,0.186128510300646,Queried,6330411D24Rik,39_Novel,RGC
Nefh,NOVEL_39,,RGC,0.248308060659809,Queried,Nefh,39_Novel,RGC
Brinp3,NOVEL_39,,RGC,0.189958367605778,Queried,Brinp3,39_Novel,RGC
Cplx1,NOVEL_39,,RGC,0.23122573238262,Queried,Cplx1,39_Novel,RGC
Kcnip1,NOVEL_39,,RGC,0.214654585737926,Queried,Kcnip1,39_Novel,RGC
Nefm,NOVEL_39,,RGC,0.221147259818447,Queried,Nefm,39_Novel,RGC
Scn1b,NOVEL_39,,RGC,0.242019688664173,Queried,Scn1b,39_Novel,RGC
Sorcs1,NOVEL_39,,RGC,0.297053577824499,Queried,Sorcs1,39_Novel,RGC
Pcdh17,NOVEL_39,,RGC,0.227103420511061,Queried,Pcdh17,39_Novel,RGC
Lrrtm4,NOVEL_39,,RGC,0.323839661059689,Queried,Lrrtm4,39_Novel,RGC
Csmd3,NOVEL_39,,RGC,0.284441805720983,Queried,Csmd3,39_Novel,RGC
Thsd7a,NOVEL_39,,RGC,0.229745753138711,Queried,Thsd7a,39_Novel,RGC
Tcf4,NOVEL_39,,RGC,0.283010067285642,Queried,Tcf4,39_Novel,RGC
Mgat4c,F-MINI-ON,,RGC,0.328229170539971,Queried,Mgat4c,3_FminiON,RGC
Spon1,F-MINI-ON,,RGC,0.334861486559743,Queried,Spon1,3_FminiON,RGC
Grid2,F-MINI-ON,,RGC,0.606026320961642,Queried,Grid2,3_FminiON,RGC
Trarg1,F-MINI-ON,,RGC,0.368693473662063,Queried,Trarg1,3_FminiON,RGC
Zfhx3,F-MINI-ON,,RGC,0.41737775545731,Queried,Zfhx3,3_FminiON,RGC
Zfp804b,F-MINI-ON,,RGC,0.495675885100706,Queried,Zfp804b,3_FminiON,RGC
Nrgn,F-MINI-ON,,RGC,0.33115361838453,Queried,Nrgn,3_FminiON,RGC
Kcnq5,F-MINI-ON,,RGC,0.265672921185396,Queried,Kcnq5,3_FminiON,RGC
Kcnd2,F-MINI-ON,,RGC,0.437021296630829,Queried,Kcnd2,3_FminiON,RGC
Dpp10,F-MINI-ON,,RGC,0.305083728715977,Queried,Dpp10,3_FminiON,RGC
Foxp2,F-MINI-ON,,RGC,0.653771222343319,Queried,Foxp2,3_FminiON,RGC
Dcc,F-MINI-ON,,RGC,0.319848353865055,Queried,Dcc,3_FminiON,RGC
D130079a08rik,F-MINI-ON,,RGC,0.268682591101522,Queried,D130079A08Rik,3_FminiON,RGC
Ptchd4,F-MINI-ON,,RGC,0.356488562151295,Queried,Ptchd4,3_FminiON,RGC
Enox1,F-MINI-ON,,RGC,0.260713132776575,Queried,Enox1,3_FminiON,RGC
Pcdh7,F-MINI-ON,,RGC,0.628411692201005,Queried,Pcdh7,3_FminiON,RGC
Nell2,F-MINI-ON,,RGC,0.312826917263122,Queried,Nell2,3_FminiON,RGC
Adcyap1,M1A,,RGC,0.17481556732311,Queried,Adcyap1,40_M1dup,RGC
Gldn,M1A,,RGC,0.240028596634389,Queried,Gldn,40_M1dup,RGC
Gm32647,M1A,,RGC,0.304351611441389,Queried,Gm32647,40_M1dup,RGC
Rbms3,M1A,,RGC,0.182895946442868,Queried,Rbms3,40_M1dup,RGC
Lxn,M1A,,RGC,0.39499482603164,Queried,Lxn,40_M1dup,RGC
Rprm,M1A,,RGC,0.204743283533511,Queried,Rprm,40_M1dup,RGC
Thsd7b,M1A,,RGC,0.215295111059848,Queried,Thsd7b,40_M1dup,RGC
Opcml,M1A,,RGC,0.209753886739762,Queried,Opcml,40_M1dup,RGC
Opn4,M1A,,RGC,0.413470383073212,Queried,Opn4,40_M1dup,RGC
Cd24a,M1A,,RGC,0.205402377917584,Queried,Cd24a,40_M1dup,RGC
Sdk1,M1A,,RGC,0.277013405354955,Queried,Sdk1,40_M1dup,RGC
Celf4,M1A,,RGC,0.185618142877293,Queried,Celf4,40_M1dup,RGC
Igf1,M1A,,RGC,0.276417823232337,Queried,Igf1,40_M1dup,RGC
Unc5d,M1A,,RGC,0.370396165167995,Queried,Unc5d,40_M1dup,RGC
Meis2,M1A,,RGC,0.181236683995952,Queried,Meis2,40_M1dup,RGC
Brinp1,M1A,,RGC,0.180146144234267,Queried,Brinp1,40_M1dup,RGC
Nrg1_ensmusg00000062991,M1A,,RGC,0.208960145133292,Queried,Nrg1_ENSMUSG00000062991,40_M1dup,RGC
Dkk3,ALPHAON-T,,RGC,0.20811287225633,Queried,Dkk3,41_AlphaONT,RGC
Sema3a,ALPHAON-T,,RGC,0.194726903150362,Queried,Sema3a,41_AlphaONT,RGC
Nkain2,ALPHAON-T,,RGC,0.209945271035726,Queried,Nkain2,41_AlphaONT,RGC
Sgcz,ALPHAON-T,,RGC,0.273184566841865,Queried,Sgcz,41_AlphaONT,RGC
Pvalb,ALPHAON-T,,RGC,0.44797082618815,Queried,Pvalb,41_AlphaONT,RGC
Mgat4c,ALPHAON-T,,RGC,0.189310288721341,Queried,Mgat4c,41_AlphaONT,RGC
Asic2,ALPHAON-T,,RGC,0.241232693253664,Queried,Asic2,41_AlphaONT,RGC
Kcnb2,ALPHAON-T,,RGC,0.286708810456383,Queried,Kcnb2,41_AlphaONT,RGC
Aldoc,ALPHAON-T,,RGC,0.213658410587325,Queried,Aldoc,41_AlphaONT,RGC
Pcdh17,ALPHAON-T,,RGC,0.240307338057909,Queried,Pcdh17,41_AlphaONT,RGC
Etv1,ALPHAON-T,,RGC,0.541122734203079,Queried,Etv1,41_AlphaONT,RGC
Spp1,ALPHAON-T,,RGC,0.331968491947648,Queried,Spp1,41_AlphaONT,RGC
Fgf1,ALPHAON-T,,RGC,0.342453647760641,Queried,Fgf1,41_AlphaONT,RGC
Pcdh9,ALPHAON-T,,RGC,0.322534233757414,Queried,Pcdh9,41_AlphaONT,RGC
Rgs6,ALPHAON-T,,RGC,0.190038186215319,Queried,Rgs6,41_AlphaONT,RGC
Clu,ALPHAON-T,,RGC,0.25521664340458,Queried,Clu,41_AlphaONT,RGC
Cdkn1c,ALPHAON-T,,RGC,0.243766663058434,Queried,Cdkn1c,41_AlphaONT,RGC
Ralyl,ALPHAOFF-S,,RGC,0.119541308538439,Queried,Ralyl,42_AlphaOFFS,RGC
Spp1,ALPHAOFF-S,,RGC,0.363166900906414,Queried,Spp1,42_AlphaOFFS,RGC
Zmat4,ALPHAOFF-S,,RGC,0.138746030988092,Queried,Zmat4,42_AlphaOFFS,RGC
Pcsk2,ALPHAOFF-S,,RGC,0.115222253409033,Queried,Pcsk2,42_AlphaOFFS,RGC
Pcdh9,ALPHAOFF-S,,RGC,0.10327623598568,Queried,Pcdh9,42_AlphaOFFS,RGC
Nefh,ALPHAOFF-S,,RGC,0.150966318347562,Queried,Nefh,42_AlphaOFFS,RGC
Meis2,ALPHAOFF-S,,RGC,0.226223966614768,Queried,Meis2,42_AlphaOFFS,RGC
Mdga2,ALPHAOFF-S,,RGC,0.135245239598392,Queried,Mdga2,42_AlphaOFFS,RGC
Lrrc4c,ALPHAOFF-S,,RGC,0.170180937900458,Queried,Lrrc4c,42_AlphaOFFS,RGC
Frmd5,ALPHAOFF-S,,RGC,0.156950458415136,Queried,Frmd5,42_AlphaOFFS,RGC
Ntng1,ALPHAOFF-S,,RGC,0.248558189717253,Queried,Ntng1,42_AlphaOFFS,RGC
Fabp5,ALPHAOFF-S,,RGC,0.112973939263152,Queried,Fabp5,42_AlphaOFFS,RGC
Ogfrl1,ALPHAOFF-S,,RGC,0.103911685846444,Queried,Ogfrl1,42_AlphaOFFS,RGC
Ctxn3,ALPHAOFF-S,,RGC,0.127436215876353,Queried,Ctxn3,42_AlphaOFFS,RGC
Cdh12,ALPHAOFF-S,,RGC,0.139243653433809,Queried,Cdh12,42_AlphaOFFS,RGC
Aldoc,ALPHAOFF-S,,RGC,0.126400225151741,Queried,Aldoc,42_AlphaOFFS,RGC
Pvalb,ALPHAOFF-S,,RGC,0.130129507947043,Queried,Pvalb,42_AlphaOFFS,RGC
Ctxn3,ALPHAON-S,,RGC,0.250823430437551,Queried,Ctxn3,43_AlphaONS,RGC
Fgf1,ALPHAON-S,,RGC,0.139750667138918,Queried,Fgf1,43_AlphaONS,RGC
Cdh18,ALPHAON-S,,RGC,0.12125784249893,Queried,Cdh18,43_AlphaONS,RGC
Il1rapl2,ALPHAON-S,,RGC,0.371084849847679,Queried,Il1rapl2,43_AlphaONS,RGC
Ttll7,ALPHAON-S,,RGC,0.118315084910141,Queried,Ttll7,43_AlphaONS,RGC
Slc24a2,ALPHAON-S,,RGC,0.12809628230727,Queried,Slc24a2,43_AlphaONS,RGC
Sgcz,ALPHAON-S,,RGC,0.144252658557951,Queried,Sgcz,43_AlphaONS,RGC
Calb1,ALPHAON-S,,RGC,0.238868705191095,Queried,Calb1,43_AlphaONS,RGC
Nefh,ALPHAON-S,,RGC,0.130079158135756,Queried,Nefh,43_AlphaONS,RGC
Nrg1_ensmusg00000062991,ALPHAON-S,,RGC,0.182520779016987,Queried,Nrg1_ENSMUSG00000062991,43_AlphaONS,RGC
Dlgap1,ALPHAON-S,,RGC,0.153715818488458,Queried,Dlgap1,43_AlphaONS,RGC
Pvalb,ALPHAON-S,,RGC,0.212570358856655,Queried,Pvalb,43_AlphaONS,RGC
Map1a,ALPHAON-S,,RGC,0.118319501343861,Queried,Map1a,43_AlphaONS,RGC
Prph,ALPHAON-S,,RGC,0.157066369024855,Queried,Prph,43_AlphaONS,RGC
Rgs4,ALPHAON-S,,RGC,0.164291069293269,Queried,Rgs4,43_AlphaONS,RGC
Pcdh9,ALPHAON-S,,RGC,0.144185429663139,Queried,Pcdh9,43_AlphaONS,RGC
Sdk1,NOVEL_44,,RGC,0.452805177198676,Queried,Sdk1,44_Novel,RGC
Ly6h,NOVEL_44,,RGC,0.185772063873244,Queried,Ly6h,44_Novel,RGC
Pcdh9,NOVEL_44,,RGC,0.30228505105722,Queried,Pcdh9,44_Novel,RGC
Rgs6,NOVEL_44,,RGC,0.193733473311765,Queried,Rgs6,44_Novel,RGC
Pou6f2,NOVEL_44,,RGC,0.190352514944469,Queried,Pou6f2,44_Novel,RGC
Cntnap2,NOVEL_44,,RGC,0.393384546040789,Queried,Cntnap2,44_Novel,RGC
Clu,NOVEL_44,,RGC,0.29795782284523,Queried,Clu,44_Novel,RGC
Dpp6,NOVEL_44,,RGC,0.185298132839426,Queried,Dpp6,44_Novel,RGC
Pcdh17,NOVEL_44,,RGC,0.225865757991354,Queried,Pcdh17,44_Novel,RGC
Ntng1,NOVEL_44,,RGC,0.262872943269308,Queried,Ntng1,44_Novel,RGC
Edil3,NOVEL_44,,RGC,0.213398852660588,Queried,Edil3,44_Novel,RGC
Zfp804b,NOVEL_44,,RGC,0.26340249737705,Queried,Zfp804b,44_Novel,RGC
Chrm3,NOVEL_44,,RGC,0.309451987305932,Queried,Chrm3,44_Novel,RGC
Etl4,NOVEL_44,,RGC,0.207362037588665,Queried,Etl4,44_Novel,RGC
Grm5,NOVEL_44,,RGC,0.31908357633422,Queried,Grm5,44_Novel,RGC
Resp18,NOVEL_44,,RGC,0.197346442537199,Queried,Resp18,44_Novel,RGC
Tppp3,ALPHAOFF-T,,RGC,0.0835149581486721,Queried,Tppp3,45_AlphaOFFT,RGC
Map7d2,ALPHAOFF-T,,RGC,0.0550159262655305,Queried,Map7d2,45_AlphaOFFT,RGC
Pvalb,ALPHAOFF-T,,RGC,0.127752199969628,Queried,Pvalb,45_AlphaOFFT,RGC
Cdkn1c,ALPHAOFF-T,,RGC,0.0617319432610259,Queried,Cdkn1c,45_AlphaOFFT,RGC
Coch,ALPHAOFF-T,,RGC,0.0885968952716936,Queried,Coch,45_AlphaOFFT,RGC
Ldhb,ALPHAOFF-T,,RGC,0.0757178598275414,Queried,Ldhb,45_AlphaOFFT,RGC
Mafb,ALPHAOFF-T,,RGC,0.0540831732450412,Queried,Mafb,45_AlphaOFFT,RGC
Spp1,ALPHAOFF-T,,RGC,0.166948326178989,Queried,Spp1,45_AlphaOFFT,RGC
Kcng2,ALPHAOFF-T,,RGC,0.104544914846312,Queried,Kcng2,45_AlphaOFFT,RGC
Ogfrl1,ALPHAOFF-T,,RGC,0.0976987205952482,Queried,Ogfrl1,45_AlphaOFFT,RGC
6330411d24rik,ALPHAOFF-T,,RGC,0.0554475579157985,Queried,6330411D24Rik,45_AlphaOFFT,RGC
Aldoc,ALPHAOFF-T,,RGC,0.0587467523863185,Queried,Aldoc,45_AlphaOFFT,RGC
Ntng1,ALPHAOFF-T,,RGC,0.0531786018521046,Queried,Ntng1,45_AlphaOFFT,RGC
Etv1,ALPHAOFF-T,,RGC,0.0777534128462131,Queried,Etv1,45_AlphaOFFT,RGC
Nefh,ALPHAOFF-T,,RGC,0.114555747306448,Queried,Nefh,45_AlphaOFFT,RGC
Nefm,ALPHAOFF-T,,RGC,0.0871040306126555,Queried,Nefm,45_AlphaOFFT,RGC
Fgf1,ALPHAOFF-T,,RGC,0.0769296665328708,Queried,Fgf1,45_AlphaOFFT,RGC
Scn1b,ALPHAOFF-T,,RGC,0.0820280941433817,Queried,Scn1b,45_AlphaOFFT,RGC
Galntl6,F-MINI-OFF,,RGC,0.477199948475749,Queried,Galntl6,4_FminiOFF,RGC
Rprm,F-MINI-OFF,,RGC,0.525893224123562,Queried,Rprm,4_FminiOFF,RGC
Tafa1,F-MINI-OFF,,RGC,0.60481800190393,Queried,Tafa1,4_FminiOFF,RGC
Tafa2,F-MINI-OFF,,RGC,0.512683520485401,Queried,Tafa2,4_FminiOFF,RGC
Pcp4,F-MINI-OFF,,RGC,0.417980803545455,Queried,Pcp4,4_FminiOFF,RGC
Gria1,F-MINI-OFF,,RGC,0.881676521681996,Queried,Gria1,4_FminiOFF,RGC
Gpc6,F-MINI-OFF,,RGC,0.429066044107853,Queried,Gpc6,4_FminiOFF,RGC
Tshz2,F-MINI-OFF,,RGC,0.510041721975085,Queried,Tshz2,4_FminiOFF,RGC
Foxp1,F-MINI-OFF,,RGC,0.434283882880091,Queried,Foxp1,4_FminiOFF,RGC
Magi1,F-MINI-OFF,,RGC,0.413249161647104,Queried,Magi1,4_FminiOFF,RGC
Csmd3,F-MINI-OFF,,RGC,0.439643418557788,Queried,Csmd3,4_FminiOFF,RGC
Lrrc4c,F-MINI-OFF,,RGC,0.676148194757479,Queried,Lrrc4c,4_FminiOFF,RGC
Pcsk2,J-RGC,,RGC,0.4554613748044,Queried,Pcsk2,5_J-RGC,RGC
Dcc,J-RGC,,RGC,0.559343965672199,Queried,Dcc,5_J-RGC,RGC
Plcb1,J-RGC,,RGC,0.367859018380451,Queried,Plcb1,5_J-RGC,RGC
Kcnd2,J-RGC,,RGC,0.796961840864528,Queried,Kcnd2,5_J-RGC,RGC
Tenm2,J-RGC,,RGC,0.617116286219086,Queried,Tenm2,5_J-RGC,RGC
Egfem1,J-RGC,,RGC,0.380627835768496,Queried,Egfem1,5_J-RGC,RGC
Pcdh9,J-RGC,,RGC,0.373780548861682,Queried,Pcdh9,5_J-RGC,RGC
Caln1,J-RGC,,RGC,0.444825881167354,Queried,Caln1,5_J-RGC,RGC
Tshz2,J-RGC,,RGC,0.406602341718576,Queried,Tshz2,5_J-RGC,RGC
Nrxn3,J-RGC,,RGC,0.435978110345754,Queried,Nrxn3,5_J-RGC,RGC
Zfhx3,J-RGC,,RGC,0.575051938650941,Queried,Zfhx3,5_J-RGC,RGC
Lrrc4c,J-RGC,,RGC,0.86041160833489,Queried,Lrrc4c,5_J-RGC,RGC
Cadm2,J-RGC,,RGC,0.488974525701196,Queried,Cadm2,5_J-RGC,RGC
Lingo2,J-RGC,,RGC,0.454213300183923,Queried,Lingo2,5_J-RGC,RGC
Tmsb4x,J-RGC,,RGC,0.433667563704189,Queried,Tmsb4x,5_J-RGC,RGC
Pcdh7,W3B,,RGC,0.430901249025628,Queried,Pcdh7,6_W3B,RGC
Penk,W3B,,RGC,1.05648848331242,Queried,Penk,6_W3B,RGC
Runx1t1,W3B,,RGC,0.430637580410294,Queried,Runx1t1,6_W3B,RGC
Nrcam,W3B,,RGC,0.450721422574041,Queried,Nrcam,6_W3B,RGC
Ptn,W3B,,RGC,0.718502716638932,Queried,Ptn,6_W3B,RGC
Zfp804b,W3B,,RGC,0.684674594990866,Queried,Zfp804b,6_W3B,RGC
Pcp4,W3B,,RGC,0.845498181498177,Queried,Pcp4,6_W3B,RGC
Pcdh17,W3B,,RGC,0.594326245055985,Queried,Pcdh17,6_W3B,RGC
Adgrb3,W3B,,RGC,0.708381186871786,Queried,Adgrb3,6_W3B,RGC
Kcnd2,W3B,,RGC,0.475943620078884,Queried,Kcnd2,6_W3B,RGC
Kcnh7,W3B,,RGC,0.578842693823569,Queried,Kcnh7,6_W3B,RGC
Sgcd,W3B,,RGC,0.671320076958755,Queried,Sgcd,6_W3B,RGC
Lrrc4c,W3B,,RGC,0.595018567613396,Queried,Lrrc4c,6_W3B,RGC
Sgcz,W3B,,RGC,1.24135622980486,Queried,Sgcz,6_W3B,RGC
Grin2a,W3B,,RGC,0.524189857754023,Queried,Grin2a,6_W3B,RGC
Slc35f1,W3B,,RGC,0.500312872698975,Queried,Slc35f1,6_W3B,RGC
Hpcal1,W3B,,RGC,0.4809534961255,Queried,Hpcal1,6_W3B,RGC
Vsnl1,NOVEL_7,,RGC,0.468916379589417,Queried,Vsnl1,7_Novel,RGC
Prph,NOVEL_7,,RGC,0.651576401542126,Queried,Prph,7_Novel,RGC
Tenm3,NOVEL_7,,RGC,0.436953074097857,Queried,Tenm3,7_Novel,RGC
Cdh6,NOVEL_7,,RGC,0.480203827136199,Queried,Cdh6,7_Novel,RGC
Tbx20,NOVEL_7,,RGC,0.550600558060341,Queried,Tbx20,7_Novel,RGC
Tmeff2,NOVEL_7,,RGC,0.342512258109931,Queried,Tmeff2,7_Novel,RGC
Clstn2,NOVEL_7,,RGC,0.363377015082774,Queried,Clstn2,7_Novel,RGC
Unc5d,NOVEL_7,,RGC,0.505169943245277,Queried,Unc5d,7_Novel,RGC
Gabrg3,NOVEL_7,,RGC,0.848543244659272,Queried,Gabrg3,7_Novel,RGC
Rgs4,NOVEL_7,,RGC,0.439906116685359,Queried,Rgs4,7_Novel,RGC
Necab2,NOVEL_7,,RGC,0.430675145734721,Queried,Necab2,7_Novel,RGC
Grin2a,NOVEL_7,,RGC,0.356618156569126,Queried,Grin2a,7_Novel,RGC
Synpr,NOVEL_7,,RGC,0.880935206975949,Queried,Synpr,7_Novel,RGC
Mgat4c,NOVEL_7,,RGC,0.365236888062781,Queried,Mgat4c,7_Novel,RGC
Pcdh9,NOVEL_7,,RGC,0.696080912252297,Queried,Pcdh9,7_Novel,RGC
Marchf1,NOVEL_7,,RGC,0.379750489697667,Queried,Marchf1,7_Novel,RGC
Kitl,NOVEL_7,,RGC,0.562984032944733,Queried,Kitl,7_Novel,RGC
Lrrc4c,NOVEL_7,,RGC,1.04503094490141,Queried,Lrrc4c,7_Novel,RGC
Etl4,NOVEL_7,,RGC,0.530150958840486,Queried,Etl4,7_Novel,RGC
Grid2,NOVEL_7,,RGC,0.568772119275715,Queried,Grid2,7_Novel,RGC
Etl4,NOVEL_8,,RGC,0.388306761250109,Queried,Etl4,8_Novel,RGC
Cdh6,NOVEL_8,,RGC,0.426702271318407,Queried,Cdh6,8_Novel,RGC
Pcdh9,NOVEL_8,,RGC,0.655294945314192,Queried,Pcdh9,8_Novel,RGC
Tshz2,NOVEL_8,,RGC,0.59304170911897,Queried,Tshz2,8_Novel,RGC
Mast4,NOVEL_8,,RGC,0.417179337215651,Queried,Mast4,8_Novel,RGC
Unc5d,NOVEL_8,,RGC,0.461193188349969,Queried,Unc5d,8_Novel,RGC
Necab2,NOVEL_8,,RGC,0.395403077675732,Queried,Necab2,8_Novel,RGC
Lrrtm4,NOVEL_8,,RGC,0.632897481334474,Queried,Lrrtm4,8_Novel,RGC
Kirrel3,NOVEL_8,,RGC,0.655173136736896,Queried,Kirrel3,8_Novel,RGC
Cdh18,NOVEL_8,,RGC,0.665765535632,Queried,Cdh18,8_Novel,RGC
Clstn2,NOVEL_8,,RGC,0.469327781189702,Queried,Clstn2,8_Novel,RGC
Cntn5,NOVEL_8,,RGC,0.689763019451383,Queried,Cntn5,8_Novel,RGC
Gnas,NOVEL_8,,RGC,0.817916265843745,Queried,Gnas,8_Novel,RGC
Ebf1,NOVEL_8,,RGC,0.512541960031126,Queried,Ebf1,8_Novel,RGC
Pcsk2,NOVEL_8,,RGC,0.563036613372804,Queried,Pcsk2,8_Novel,RGC
Tac1,NOVEL_8,,RGC,1.01823537790118,Queried,Tac1,8_Novel,RGC
Kcnip1,NOVEL_8,,RGC,0.388401929549037,Queried,Kcnip1,8_Novel,RGC
Osbpl1a,TBR1-NOVEL,,RGC,0.375607171887132,Queried,Osbpl1a,9_Tbr1_Novel,RGC
Rprm,TBR1-NOVEL,,RGC,0.394542889881352,Queried,Rprm,9_Tbr1_Novel,RGC
Scg2,TBR1-NOVEL,,RGC,0.545350485483467,Queried,Scg2,9_Tbr1_Novel,RGC
Alcam,TBR1-NOVEL,,RGC,0.405457891014535,Queried,Alcam,9_Tbr1_Novel,RGC
Mid1,TBR1-NOVEL,,RGC,0.484975431743587,Queried,Mid1,9_Tbr1_Novel,RGC
Gabrb1,TBR1-NOVEL,,RGC,0.38590048204423,Queried,Gabrb1,9_Tbr1_Novel,RGC
Calb1,TBR1-NOVEL,,RGC,0.533074426079102,Queried,Calb1,9_Tbr1_Novel,RGC
Pcdh10,TBR1-NOVEL,,RGC,0.440120846531381,Queried,Pcdh10,9_Tbr1_Novel,RGC
Ralyl,TBR1-NOVEL,,RGC,0.710841154808019,Queried,Ralyl,9_Tbr1_Novel,RGC
Csmd1,TBR1-NOVEL,,RGC,0.637471556215689,Queried,Csmd1,9_Tbr1_Novel,RGC
Lhfpl3,TBR1-NOVEL,,RGC,0.54645558071209,Queried,Lhfpl3,9_Tbr1_Novel,RGC
Sorcs3,TBR1-NOVEL,,RGC,0.473413621972194,Queried,Sorcs3,9_Tbr1_Novel,RGC
Gm32647,TBR1-NOVEL,,RGC,0.496857673977857,Queried,Gm32647,9_Tbr1_Novel,RGC
Crhbp,TBR1-NOVEL,,RGC,0.647507005290982,Queried,Crhbp,9_Tbr1_Novel,RGC
Cntn5,TBR1-NOVEL,,RGC,0.492349658478739,Queried,Cntn5,9_Tbr1_Novel,RGC
Cdh8,TBR1-NOVEL,,RGC,0.465658765501348,Queried,Cdh8,9_Tbr1_Novel,RGC
Gabrg3,UNASSIGNED_RGC,,RGC,0.648600214847966,Queried,Gabrg3,UNASSIGNED_RGC,RGC
Zfp804b,UNASSIGNED_RGC,,RGC,0.539244207864109,Queried,Zfp804b,UNASSIGNED_RGC,RGC
Rps23,UNASSIGNED_RGC,,RGC,0.535284522997287,Queried,Rps23,UNASSIGNED_RGC,RGC
