Major_Name	Name	Ensembl	Marker	Coefficient
AC	AC_61	ENSMUSG00000064357	mt-Atp6	-0.21121745943986023
AC	AC_61	ENSMUSG00000061080	Lsamp	-0.2108236395649966
AC	AC_61	ENSMUSG00000056755	Grm7	-0.19247191024583313
AC	AC_61	ENSMUSG00000032238	Rora	-0.19225049323124288
AC	AC_61	ENSMUSG00000039714	Cplx3	-0.18926136960711654
AC	AC_61	ENSMUSG00000022883	Robo1	-0.1855037235872885
AC	AC_61	ENSMUSG00000064370	mt-Cytb	-0.18536825536967952
AC	AC_61	ENSMUSG00000064358	mt-Co3	-0.1760724094613998
AC	AC_61	ENSMUSG00000064115	Cadm2	-0.17228711956403628
AC	AC_61	ENSMUSG00000032036	Kirrel3	-0.17130640081147028
AC	AC_61	ENSMUSG00000059742	Kcnh7	-0.1611134099116863
AC	AC_61	ENSMUSG00000028519	Dab1	-0.15641846369859438
AC	AC_62	ENSMUSG00000029212	Gabrb1	0.027173523382066262
AC	AC_62	ENSMUSG00000073530	Pappa2	0.0269899346565793
AC	AC_62	ENSMUSG00000055026	Gabrg3	0.026379160055466255
AC	AC_62	ENSMUSG00000032355	Mlip	0.022511023234543546
AC	AC_62	ENSMUSG00000067786	Nnat	0.02250799459333618
AC	AC_62	ENSMUSG00000018378	Cuedc1	0.02246225050401398
AC	AC_62	ENSMUSG00000020205	Phlda1	0.02228435666253657
AC	AC_62	ENSMUSG00000020183	Cpm	0.02218111709899278
AC	AC_62	ENSMUSG00000041341	Atg2b	0.021417468269905687
AC	AC_62	ENSMUSG00000038296	Galnt18	0.021371540134761217
AC	AC_62	ENSMUSG00000039913	Pak5	0.021240646694174616
AC	AC_62	ENSMUSG00000033722	BC034090	0.020928625002721926
AC	AC_62	ENSMUSG00000027889	Ampd2	0.02078500171578715
AC	AC_62	ENSMUSG00000030075	Cntn3	0.020533323782234093
AC	AC_62	ENSMUSG00000042520	Ubap2l	0.020319003331491947
AC	AC_62	ENSMUSG00000060445	Sycp2	0.020316090732795073
AC	AC_62	ENSMUSG00000008305	Tle1	0.02014680568102946
AC	AC_62	ENSMUSG00000047496	Rnf152	0.020001858340863654
AC	AC_62	ENSMUSG00000053644	Aldh7a1	0.01996085369090947
AC	AC_62	ENSMUSG00000036845	Lin37	0.01988888354327286
AC	AC_62	ENSMUSG00000092341	Malat1	-0.12152419516316756
AC	AC_62	ENSMUSG00000064357	mt-Atp6	-0.07026759665772676
AC	AC_62	ENSMUSG00000029088	Kcnip4	-0.059418892446351596
AC	AC_62	ENSMUSG00000066392	Nrxn3	-0.05868424886303639
AC	AC_62	ENSMUSG00000064358	mt-Co3	-0.0577254689583713
AC	AC_62	ENSMUSG00000021268	Meg3	-0.0544178828663566
AC	AC_62	ENSMUSG00000031633	Slc25a4	-0.05374729391180771
AC	AC_62	ENSMUSG00000039419	Cntnap2	-0.051530108076878606
AC	AC_62	ENSMUSG00000064354	mt-Co2	-0.050728358015382016
AC	AC_62	ENSMUSG00000049336	Tenm2	-0.05045888942039109
AC	AC_62	ENSMUSG00000014313	Cox6c	-0.05010751726488579
AC	AC_62	ENSMUSG00000019505	Ubb	-0.048453835769992695
AC	AC_62	ENSMUSG00000016559	H3f3b	-0.04797574343355999
AC	AC_62	ENSMUSG00000064341	mt-Nd1	-0.04785212746498694
AC	AC_62	ENSMUSG00000034891	Sncb	-0.04724038041795629
AC	AC_62	ENSMUSG00000035864	Syt1	-0.047125364352006587
AC	AC_62	ENSMUSG00000020460	Rps27a	-0.04609427658703712
AC	AC_62	ENSMUSG00000071866	Ppia	-0.04550890328017099
AC	AC_62	ENSMUSG00000086322	E130218I03Rik	-0.045131773372234264
AC	AC_62	ENSMUSG00000034892	Rps29	-0.04503691291466373
AC	AC_63	ENSMUSG00000025400	Tac2	0.15285768812464148
AC	AC_63	ENSMUSG00000021647	Cartpt	0.14132337507787643
AC	AC_63	ENSMUSG00000050711	Scg2	0.1383622842372253
AC	AC_63	ENSMUSG00000033061	Resp18	0.11449961481498194
AC	AC_63	ENSMUSG00000019986	Ahi1	0.09720594666075101
AC	AC_63	ENSMUSG00000036815	Dpp10	0.09650311449220567
AC	AC_63	ENSMUSG00000061751	Kalrn	0.0867623886958658
AC	AC_63	ENSMUSG00000049176	Frmpd4	0.0822757537420348
AC	AC_63	ENSMUSG00000061762	Tac1	0.08030316042194627
AC	AC_63	ENSMUSG00000016150	Tenm1	0.07891011512382237
AC	AC_63	ENSMUSG00000026204	Ptprn	0.07860730871925149
AC	AC_63	ENSMUSG00000032503	Arpp21	0.07854577581398493
AC	AC_63	ENSMUSG00000037428	Vgf	0.06757044585123434
AC	AC_63	ENSMUSG00000003380	Rabac1	0.06701130731049237
AC	AC_63	ENSMUSG00000027777	Schip1	0.06516358618543867
AC	AC_63	ENSMUSG00000025551	Fgf14	0.06398400524228713
AC	AC_63	ENSMUSG00000027447	Cst3	0.06322091223831164
AC	AC_63	ENSMUSG00000097311	Gm26871	0.062845234146243
AC	AC_63	ENSMUSG00000024462	Gabbr1	0.0622124607947562
AC	AC_63	ENSMUSG00000020181	Nav3	0.061230626093243694
AC	AC_63	ENSMUSG00000092341	Malat1	-0.16302001359433757
AC	AC_63	ENSMUSG00000037161	Mgarp	-0.1390427926219094
AC	AC_63	ENSMUSG00000052572	Dlg2	-0.11987519649500336
AC	AC_63	ENSMUSG00000049336	Tenm2	-0.11855913916609194
AC	AC_63	ENSMUSG00000020704	Asic2	-0.1001293875401658
AC	AC_63	ENSMUSG00000027238	Frmd5	-0.09797089151552436
AC	AC_63	ENSMUSG00000032238	Rora	-0.09391174823152322
AC	AC_63	ENSMUSG00000052387	Trpm3	-0.09061442607894868
AC	AC_63	ENSMUSG00000029673	Auts2	-0.08296590849632565
AC	AC_63	ENSMUSG00000035864	Syt1	-0.081579903983886
AC	AC_63	ENSMUSG00000070866	Zfp804a	-0.0792930872966246
AC	AC_63	ENSMUSG00000086322	E130218I03Rik	-0.07766806666249929
AC	AC_63	ENSMUSG00000066392	Nrxn3	-0.07647669250639078
AC	AC_63	ENSMUSG00000053825	Ppfia2	-0.07538046701197178
AC	AC_63	ENSMUSG00000034813	Grip1	-0.07508911912814571
AC	AC_63	ENSMUSG00000028519	Dab1	-0.07407108323201064
AC	AC_63	ENSMUSG00000064115	Cadm2	-0.07364764066124
AC	AC_63	ENSMUSG00000016559	H3f3b	-0.07272627616476131
AC	AC_63	ENSMUSG00000056755	Grm7	-0.07255602073033204
AC	AC_63	ENSMUSG00000052889	Prkcb	-0.07238648826620359
AC	AC_7	ENSMUSG00000021508	Cxcl14	0.9071218862260991
AC	AC_7	ENSMUSG00000029088	Kcnip4	0.8270953042567118
AC	AC_7	ENSMUSG00000022883	Robo1	0.8139888033094769
AC	AC_7	ENSMUSG00000035566	Pcdh17	0.6805040794417508
AC	AC_7	ENSMUSG00000047161	Chst9	0.6073584701071777
AC	AC_7	ENSMUSG00000052920	Prkg1	0.5789932286217357
AC	AC_7	ENSMUSG00000039488	Cntn5	0.5153346107470544
AC	AC_7	ENSMUSG00000042453	Reln	0.43062815056377446
AC	AC_7	ENSMUSG00000020814	Mxra7	0.4295593261434526
AC	AC_7	ENSMUSG00000055421	Pcdh9	0.42458719272042483
AC	AC_7	ENSMUSG00000040998	Npnt	0.411460066558773
AC	AC_7	ENSMUSG00000061762	Tac1	0.35702921491403095
AC	AC_7	ENSMUSG00000019647	Sema6a	0.3504487472005417
AC	AC_7	ENSMUSG00000025592	Dach2	0.3435453274885599
AC	AC_7	ENSMUSG00000078307	AI593442	0.32967426634511576
AC	AC_7	ENSMUSG00000052372	Il1rapl1	0.3282319032474323
AC	AC_7	ENSMUSG00000027419	Pcsk2	0.31707444533743556
AC	AC_7	ENSMUSG00000019889	Ptprk	0.31532328327668857
AC	AC_7	ENSMUSG00000026787	Gad2	0.3106362060777001
AC	AC_7	ENSMUSG00000037492	Zmat4	0.2982563865581951
AC	AC_7	ENSMUSG00000055435	Maf	-0.7783376937735969
AC	AC_7	ENSMUSG00000092341	Malat1	-0.7261246318386237
AC	AC_7	ENSMUSG00000029108	Pcdh7	-0.554245002102579
AC	AC_7	ENSMUSG00000052387	Trpm3	-0.49404295370212414
AC	AC_7	ENSMUSG00000027674	Pex5l	-0.45289198600464564
AC	AC_7	ENSMUSG00000023868	Pde10a	-0.43224312186689634
AC	AC_7	ENSMUSG00000055026	Gabrg3	-0.4221937642531546
AC	AC_7	ENSMUSG00000060988	Galnt13	-0.38104049067032875
AC	AC_7	ENSMUSG00000031561	Tenm3	-0.3776709620817349
AC	AC_7	ENSMUSG00000045083	Lingo2	-0.3715371284582916
AC	AC_7	ENSMUSG00000066392	Nrxn3	-0.36953233452334583
AC	AC_7	ENSMUSG00000064293	Cntn4	-0.36854436044833006
AC	AC_7	ENSMUSG00000038077	Kcna6	-0.36599224408208036
AC	AC_7	ENSMUSG00000070866	Zfp804a	-0.3429915574019018
AC	AC_7	ENSMUSG00000029838	Ptn	-0.33224414973432853
AC	AC_7	ENSMUSG00000070695	Cntnap5a	-0.3231126412159855
AC	AC_7	ENSMUSG00000048332	Lhfp	-0.31045891417069243
AC	AC_7	ENSMUSG00000041112	Elmo1	-0.31013055400837797
AC	AC_7	ENSMUSG00000028373	Astn2	-0.29649428926286814
AC	AC_7	ENSMUSG00000017493	Igfbp4	-0.28493710604576206
AC	AC_8	ENSMUSG00000032036	Kirrel3	0.7733675546000535
AC	AC_8	ENSMUSG00000062151	Unc13c	0.5633581746864933
AC	AC_8	ENSMUSG00000027562	Car2	0.5230430954827309
AC	AC_8	ENSMUSG00000028677	Rnf220	0.411987694539201
AC	AC_8	ENSMUSG00000079523	Tmsb10	0.3848394427367115
AC	AC_8	ENSMUSG00000032826	Ank2	0.3507046386750899
AC	AC_8	ENSMUSG00000039683	Sdk1	0.330516246961044
AC	AC_8	ENSMUSG00000045532	C1ql1	0.31851659075289307
AC	AC_8	ENSMUSG00000050587	Lrrc4c	0.30551818685522475
AC	AC_8	ENSMUSG00000025927	Tfap2b	0.2931665588531593
AC	AC_8	ENSMUSG00000019943	Atp2b1	0.2873643511560557
AC	AC_8	ENSMUSG00000046159	Chrm3	0.27670072035067805
AC	AC_8	ENSMUSG00000039419	Cntnap2	0.27525068752592635
AC	AC_8	ENSMUSG00000063594	Gng8	0.2740983427658222
AC	AC_8	ENSMUSG00000027350	Chgb	0.26531606683963577
AC	AC_8	ENSMUSG00000027273	Snap25	0.2416178360285783
AC	AC_8	ENSMUSG00000039717	Ralyl	0.23886907151838116
AC	AC_8	ENSMUSG00000037664	Cdkn1c	0.23388857459493057
AC	AC_8	ENSMUSG00000027827	Kcnab1	0.2321701133097107
AC	AC_8	ENSMUSG00000041540	Sox5	0.2303618343282034
AC	AC_8	ENSMUSG00000062991	Nrg1_ENSMUSG00000062991	-0.353579714224122
AC	AC_8	ENSMUSG00000052512	Nav2	-0.30129413539176986
AC	AC_8	ENSMUSG00000066392	Nrxn3	-0.2965582905840039
AC	AC_8	ENSMUSG00000028373	Astn2	-0.29240275375040276
AC	AC_8	ENSMUSG00000070866	Zfp804a	-0.28721599090846733
AC	AC_8	ENSMUSG00000079157	Nalf1	-0.27666958992643836
AC	AC_8	ENSMUSG00000029673	Auts2	-0.2733410421579568
AC	AC_8	ENSMUSG00000024743	Syt7	-0.26833496556193326
AC	AC_8	ENSMUSG00000064351	mt-Co1	-0.2622195301435969
AC	AC_8	ENSMUSG00000027965	Olfm3	-0.25889467159214186
AC	AC_8	ENSMUSG00000024647	Cbln2	-0.25690563367816327
AC	AC_8	ENSMUSG00000021647	Cartpt	-0.25364659916843235
AC	AC_8	ENSMUSG00000046314	Stxbp6	-0.2422158772481871
AC	AC_8	ENSMUSG00000064341	mt-Nd1	-0.2409420569536761
AC	AC_8	ENSMUSG00000033569	Adgrb3	-0.2407754457723152
AC	AC_8	ENSMUSG00000092341	Malat1	-0.23942611369023478
AC	AC_8	ENSMUSG00000026610	Esrrg	-0.23453599571519146
AC	AC_8	ENSMUSG00000037653	Kctd8	-0.22423822259837684
AC	AC_8	ENSMUSG00000064358	mt-Co3	-0.22198303380172899
AC	AC_8	ENSMUSG00000064357	mt-Atp6	-0.21770967341557096
AC	AC_9	ENSMUSG00000050663	Trhde	0.38158593109012384
AC	AC_9	ENSMUSG00000022494	Shisa9	0.36392528128179624
AC	AC_9	ENSMUSG00000029088	Kcnip4	0.3516882682144863
AC	AC_9	ENSMUSG00000027562	Car2	0.34558913782165934
AC	AC_9	ENSMUSG00000020524	Gria1	0.3094986215938073
AC	AC_9	ENSMUSG00000059187	Tafa1	0.2834167071439162
AC	AC_9	ENSMUSG00000052920	Prkg1	0.2718192602131908
AC	AC_9	ENSMUSG00000027270	Lamp5	0.26931345283337804
AC	AC_9	ENSMUSG00000098008	A930001A20Rik	0.264344678241875
AC	AC_9	ENSMUSG00000019888	Mgat4c	0.2462966115243001
AC	AC_9	ENSMUSG00000071424	Grid2	0.23144098881076683
AC	AC_9	ENSMUSG00000061576	Dpp6	0.22772341857477904
AC	AC_9	ENSMUSG00000063600	Egfem1	0.22760668621534663
AC	AC_9	ENSMUSG00000030310	Slc6a1	0.2266232983455419
AC	AC_9	ENSMUSG00000028565	Nfia	0.22363052708702308
AC	AC_9	ENSMUSG00000043531	Sorcs1	0.22339285596802683
AC	AC_9	ENSMUSG00000025927	Tfap2b	0.20254218234364788
AC	AC_9	ENSMUSG00000070866	Zfp804a	0.20023312341801291
AC	AC_9	ENSMUSG00000027748	Trpc4	0.1963311219481853
AC	AC_9	ENSMUSG00000027525	Phactr3	0.18725579913213464
AC	AC_9	ENSMUSG00000039419	Cntnap2	-0.31420465186257
AC	AC_9	ENSMUSG00000049336	Tenm2	-0.28198527683326696
AC	AC_9	ENSMUSG00000008658	Rbfox1	-0.2569676213534403
AC	AC_9	ENSMUSG00000050587	Lrrc4c	-0.23595323494777581
AC	AC_9	ENSMUSG00000024109	Nrxn1	-0.23020212027930764
AC	AC_9	ENSMUSG00000092341	Malat1	-0.2293471824051093
AC	AC_9	ENSMUSG00000063142	Kcnma1	-0.21442009188911676
AC	AC_9	ENSMUSG00000039714	Cplx3	-0.21056981621991397
AC	AC_9	ENSMUSG00000079157	Nalf1	-0.20108784720324846
AC	AC_9	ENSMUSG00000039717	Ralyl	-0.20053863831349666
AC	AC_9	ENSMUSG00000055421	Pcdh9	-0.19593372073391543
AC	AC_9	ENSMUSG00000063887	Nlgn1	-0.1950601507132819
AC	AC_9	ENSMUSG00000052581	Lrrtm4	-0.193225458688775
AC	AC_9	ENSMUSG00000022523	Fgf12	-0.19047103189608372
AC	AC_9	ENSMUSG00000058571	Gpc6	-0.17218708661753887
AC	AC_9	ENSMUSG00000027559	Car3	-0.17066905689119088
AC	AC_9	ENSMUSG00000025551	Fgf14	-0.167018765632264
AC	AC_9	ENSMUSG00000001986	Gria3	-0.1664652077551726
AC	AC_9	ENSMUSG00000030772	Dkk3	-0.16116772133958468
AC	AC_9	ENSMUSG00000044349	Snhg11	-0.15836912199650566
