Cell Type,Gene,Coefficient
AC_10,Tenm2,0.33127348241431115
AC_10,Kcnip4,0.314999145023123
AC_10,Nrxn1,0.3112983229776113
AC_10,Nhlh2,0.279520070732849
AC_10,Sox5,0.2608910273590055
AC_10,Cacnb2,0.2600170158551851
AC_10,Nkain2,0.23166354557604457
AC_10,Gm49980,0.21154542749006283
AC_10,L3mbtl4,0.20994727504380034
AC_10,Kcnd3,0.20721616343285973
AC_10,Kcnip3,0.2021775433391609
AC_10,Gpr149,0.19296691523355836
AC_10,Schip1,0.18305033199093762
AC_10,Ebf1,0.17965746042469358
AC_10,Hs6st3,-0.42071708523694057
AC_10,Mgat4c,-0.35555754657878297
AC_10,Lrp1b,-0.35267637234108457
AC_10,Kctd16,-0.2872551268703254
AC_10,Brinp3,-0.28126760154349767
AC_10,Ncam2,-0.278993851863492
AC_10,Zeb2,-0.27810641193593155
AC_10,mt-Nd1,-0.2740471287455799
AC_10,Egfem1,-0.265055804297017
AC_10,Car2,-0.25518798680644184
AC_10,Slc6a9,-0.25438562895054373
AC_10,Lhfpl3,-0.2531409569318336
AC_10,Lingo2,-0.24832003776727252
AC_10,Inpp4b,-0.24133317772529217
AC_10,Rbfox1,-0.23975094628676297
AC_10,Dlgap1,-0.2375071611969063
AC_10,Kcnb2,-0.23718320752844746
AC_10,Cntn5,-0.23639430098758754
AC_10,Zfp804b,-0.22942126949703484
AC_10,Prkca,-0.2279114396456388
AC_11,Cartpt,0.6504102841025238
AC_11,Grid2,0.3793178014254736
AC_11,Mgat4c,0.24432658177366684
AC_11,Kcnd2,0.23972773267886335
AC_11,Pantr1,0.23582654529820657
AC_11,C1ql1,0.22141423479656946
AC_11,Alk,0.20677944497878853
AC_11,Nrg1_ENSMUSG00000062991,0.20215861789203057
AC_11,Tfap2b,0.198114007734184
AC_11,Pde3a,0.19369848999795927
AC_11,Ptprm,0.19236093143997215
AC_11,Kcnip1,0.1853218759948321
AC_11,Pcdh15,0.17604372512531308
AC_11,Chrm3,0.17133618782004378
AC_11,Camk4,0.16917653012555328
AC_11,Lrrc4c,0.16642909350294344
AC_11,Rprm,0.16543536400152772
AC_11,Tenm1,0.16279843965363036
AC_11,C1ql2,0.1618921188896385
AC_11,Kcnh5,0.16037118570657505
AC_11,mt-Nd1,-0.4252074731997377
AC_11,Pcdh9,-0.30946487921423455
AC_11,Stmn1,-0.2471340927984311
AC_11,Kcnip4,-0.23692205398206487
AC_11,Zfp804b,-0.22657117925060874
AC_11,Lingo2,-0.21713294978848244
AC_11,Bc1,-0.21424755973690643
AC_11,Car2,-0.21248588023680373
AC_11,Xist,-0.2096175179739225
AC_11,Meis2,-0.1985651922690145
AC_11,Ftl1,-0.19685652131730685
AC_11,Slc24a3,-0.19126916652099873
AC_11,Actb,-0.1889187902951324
AC_11,Tenm2,-0.18830208984230387
AC_11,Calb2,-0.18618245261702288
AC_11,Gng13,-0.18300702231090532
AC_11,Sphkap,-0.17588598447650247
AC_11,Nrg3,-0.17447753150391485
AC_11,Slc6a1,-0.17261258571066485
AC_11,Cntn5,-0.1720261746639103
AC_12,Pcdh7,0.43484411523412175
AC_12,Glra3,0.42944207632048786
AC_12,Rgs6,0.35291728863884403
AC_12,Rbms3,0.34952169777671227
AC_12,Ptgds,0.32630139612567577
AC_12,Gabra1,0.31779059873036297
AC_12,Gas7,0.30862756064033814
AC_12,Slc24a3,0.2873218086555654
AC_12,Cdh22,0.2784444015748777
AC_12,Chrm2,0.2472360092577481
AC_12,Lamp5,0.24470510040549387
AC_12,Cntn4,0.23076888705314214
AC_12,Ly6h,0.20982371069000774
AC_12,Kctd8,0.20854764231810322
AC_12,Il1rapl2,0.2042026504103612
AC_12,Gadd45a,0.18122251702117526
AC_12,Zmat4,0.17823552283024638
AC_12,Ptprt,0.17505312997273803
AC_12,Shisa9,0.17089844791114997
AC_12,Ebf1,0.15808392015056377
AC_12,mt-Nd1,-0.42973563012600946
AC_12,Kcnip4,-0.2991880660588154
AC_12,Kcnh7,-0.2684198362945795
AC_12,Bc1,-0.2679137001136328
AC_12,Tenm2,-0.261036146060995
AC_12,Tmsb10,-0.26043247599841823
AC_12,Stmn1,-0.24579952255228615
AC_12,Prkg1,-0.243059250639091
AC_12,Calb2,-0.23704394973977108
AC_12,Car2,-0.23650223015904479
AC_12,Rbfox1,-0.2336653286238991
AC_12,Kirrel3,-0.217752463665038
AC_12,Dlgap1,-0.21593229108145937
AC_12,Ncam2,-0.21330679139526998
AC_12,Cacna2d3,-0.20126283909354975
AC_12,Mt1,-0.19397045076984779
AC_12,Nckap5,-0.18952788403460624
AC_12,Unc5d,-0.18561058891837284
AC_12,Kcnb2,-0.1847960080743145
AC_12,Ftl1,-0.18252729152458758
AC_13,Nxph1,0.658769595128087
AC_13,Slc17a8,0.6408950440211192
AC_13,A930001A20Rik,0.4639536830288038
AC_13,Pcdh7,0.40633810302306633
AC_13,Car3,0.3446876846138711
AC_13,Sorcs1,0.3307087355690171
AC_13,Gabra2,0.31810662565399134
AC_13,Grin2a,0.31145002754363743
AC_13,Gria3,0.2812367008724429
AC_13,Tfap2b,0.2742765628414104
AC_13,Khdrbs2,0.2586220466680673
AC_13,Maml2,0.25424230042861806
AC_13,Lamp5,0.24738375739291055
AC_13,Gpc6,0.23607587648897685
AC_13,Slc24a3,0.20893837719929245
AC_13,Il1rapl1,0.2055031798185571
AC_13,Alk,0.20098238290971196
AC_13,Slc1a3,0.2007404013946692
AC_13,Ptprm,0.1969225898741908
AC_13,Prkg1,0.19576156775966816
AC_13,mt-Nd1,-0.5033211452029734
AC_13,Tmsb4x,-0.31624781995867646
AC_13,Ftl1,-0.2723382501086845
AC_13,Calb2,-0.2598667834855789
AC_13,Bc1,-0.25292738553707156
AC_13,Nrg1_ENSMUSG00000062991,-0.23147878595401286
AC_13,Actb,-0.21237213445102926
AC_13,Dab1,-0.20407973084224448
AC_13,Gng13,-0.19041553018891683
AC_13,Stmn1,-0.18827255787075178
AC_13,Bsg,-0.18728813540741432
AC_13,Fgf14,-0.18168070204626446
AC_13,Pcdh9,-0.18158168704522445
AC_13,Ebf1,-0.1753996565109856
AC_13,Uba52,-0.1743222894556498
AC_13,Nckap5,-0.16335961384230174
AC_13,Lhfp,-0.16228021741643595
AC_13,Cd81,-0.1620540377981175
AC_13,Cst3,-0.15950658255995498
AC_13,Grip1,-0.15922878945048244
AC_14,Cbln2,0.7273353980839918
AC_14,Tfap2b,0.5650759267148351
AC_14,Grik1,0.5329185522966852
AC_14,Frmd5,0.4381510379078566
AC_14,Meis2,0.4255170185284537
AC_14,Rasal2,0.3969644384379951
AC_14,Arhgap24,0.3617686585166738
AC_14,Shisa8,0.3551887646092263
AC_14,Tenm3,0.3511593297587372
AC_14,Pcdh10,0.3502646386190035
AC_14,Ptprt,0.34347005156297317
AC_14,Gpm6b,0.33147025015598097
AC_14,Lingo2,0.3283975496985772
AC_14,Inpp4b,0.314322930369206
AC_14,C130073E24Rik,0.30207754939371484
AC_14,B230312C02Rik,0.28460963245555115
AC_14,Grin2a,0.28311761261450796
AC_14,Car8,0.2730737867369762
AC_14,Cdk14,0.2683332096533273
AC_14,Ralyl,0.24800663149248064
AC_14,Galntl6,-0.5669647260724461
AC_14,Mgat4c,-0.5045412775636475
AC_14,Ptprk,-0.4739886015498866
AC_14,Rbfox1,-0.4552879952754834
AC_14,Grm8,-0.4285573636044525
AC_14,Ptn,-0.4162023712688543
AC_14,Pcp4,-0.3910899271710645
AC_14,Adarb2,-0.3661484133043571
AC_14,Pcdh7,-0.360386319146004
AC_14,C1ql1,-0.3565393672258046
AC_14,Cxcl14,-0.35391396580178675
AC_14,Cntn4,-0.34202787974681714
AC_14,Cntnap2,-0.33429387021449464
AC_14,Unc5d,-0.3224695107090117
AC_14,Chst9,-0.29929008954749303
AC_14,Kirrel3,-0.2964733124514958
AC_14,Zeb2,-0.2942483667592115
AC_14,Grm7,-0.2935609203596404
AC_14,Scg2,-0.292762126952246
AC_14,Zfp804b,-0.28612251414807344
AC_15,Galntl6,0.4900473391536412
AC_15,Brinp3,0.3583569907446661
AC_15,Gsta4,0.35204088101207415
AC_15,Alk,0.3147665824138782
AC_15,Slc1a3,0.30124672283375176
AC_15,Il1rapl2,0.2972505271173801
AC_15,Lamp5,0.28878626578410893
AC_15,Grid2,0.2812877528464989
AC_15,Ptprt,0.25675306662584724
AC_15,Nnat,0.2529991031002234
AC_15,Ebf1,0.22445379201912824
AC_15,Hs6st3,0.2174509232652004
AC_15,Cacna2d3,0.2019708119276625
AC_15,Zmat4,0.19490244960988393
AC_15,Cacng3,0.18740445873774478
AC_15,Spock1,0.18623326737609366
AC_15,Rprm,0.17977887092841194
AC_15,Nlgn1,0.1793416846294628
AC_15,Grik1,0.17136045280321385
AC_15,Cdh22,0.17080995967193666
AC_15,Tenm2,-0.40734941213706627
AC_15,mt-Nd1,-0.3978313831897144
AC_15,Pcp4,-0.39511326637117017
AC_15,Rbfox1,-0.3120343680822388
AC_15,Nckap5,-0.30712319866380944
AC_15,Cntn4,-0.2633536852213659
AC_15,Bc1,-0.26009718885502714
AC_15,Zeb2,-0.23208722388320105
AC_15,Pcdh7,-0.22662643486393058
AC_15,Grik2,-0.2252856433986834
AC_15,Calb2,-0.22272978301911828
AC_15,Trpm3,-0.22207639736793053
AC_15,Car2,-0.2087633197808033
AC_15,Gabrg3,-0.20462022909264044
AC_15,Grip1,-0.2031184608519805
AC_15,Frmd5,-0.19847696445300103
AC_15,Unc5d,-0.1875012448505633
AC_15,Nrxn1,-0.18451377576163136
AC_15,Lrp1b,-0.1833440171986304
AC_15,Cntnap2,-0.1827530778094826
AC_16,Adarb2,0.2017974826697743
AC_16,Dab1,0.19007794989620883
AC_16,Csmd1,0.1660683360116876
AC_16,Nrg1_ENSMUSG00000062991,0.14865835093023042
AC_16,Id4,0.13206244937192804
AC_16,AI593442,0.12970259042980034
AC_16,Nell1,0.11035000705216597
AC_16,Shisa8,0.10926043728812325
AC_16,Dlgap2,0.10874371864496034
AC_16,Pcdh7,0.10760819551217281
AC_16,Esrrg,0.10156796471543951
AC_16,Fos,0.10039453176301345
AC_16,Junb,0.10033378921879567
AC_16,Filip1l,0.10000410572163063
AC_16,Plxna4,0.09953990918640931
AC_16,Zmat4,0.0977911538897446
AC_16,Marchf3,0.0973579615647947
AC_16,Tfap2b,0.09570771956456628
AC_16,Frmd5,0.0933954924500211
AC_16,Plcb1,0.09085714221123435
AC_16,mt-Nd1,-0.5760436329931861
AC_16,Tmsb10,-0.3614577902078119
AC_16,Bc1,-0.36003844033803123
AC_16,Tmsb4x,-0.2698732459603199
AC_16,Xist,-0.26216582604756666
AC_16,Pcp4,-0.24831081673572636
AC_16,Stmn1,-0.2479673522634455
AC_16,Actb,-0.24710032628730416
AC_16,Ftl1,-0.24048055558091883
AC_16,Uba52,-0.2288892064968388
AC_16,Bsg,-0.224456643682385
AC_16,Calb2,-0.2184174155369451
AC_16,Hmgn1,-0.19584366384141744
AC_16,Mt1,-0.1905632830596975
AC_16,Unc119,-0.1872349401322795
AC_16,Tma7,-0.183457795355131
AC_16,Gng13,-0.17561411388111425
AC_16,Gnb1,-0.17151756047340122
AC_16,Ywhah,-0.16509598465191017
AC_16,Cst3,-0.16426162195630556
AC_17,Col25a1,0.27146868735070817
AC_17,Etl4,0.25974117630191956
AC_17,Sox2ot,0.23046846770138568
AC_17,Npy,0.22277028737063814
AC_17,Calb2,0.21936048992797064
AC_17,Megf11,0.21240973745819303
AC_17,Rbfox1,0.21080077466123315
AC_17,Zmat4,0.2066324662537156
AC_17,Igfbp7,0.205075466953733
AC_17,Rgs6,0.192514735283585
AC_17,Gad1,0.17574175764994213
AC_17,Sgcz,0.16687448456025764
AC_17,Spock3,0.15470791003688855
AC_17,Gabrd,0.13246445047402872
AC_17,Pcp4,0.13120341776457384
AC_17,Cacna2d1,0.12668418440657497
AC_17,Pde11a,0.120693909249463
AC_17,Med12l,0.10942380690114101
AC_17,Il1rapl1,0.1089749403677033
AC_17,Cdh6,0.10819370876460876
AC_17,mt-Nd1,-0.3493010254378562
AC_17,Kcnip4,-0.24783919766975737
AC_17,Tmsb4x,-0.2239159946449821
AC_17,Bc1,-0.21147858473520584
AC_17,Stmn1,-0.20205739632646236
AC_17,Tmsb10,-0.19833165858681034
AC_17,Actb,-0.18971429304909526
AC_17,Gng13,-0.17895824094559068
AC_17,Xist,-0.1566715346378692
AC_17,Lingo2,-0.15144890306157655
AC_17,Frmd5,-0.15134806978248097
AC_17,Nefl,-0.15038426293931248
AC_17,Cst3,-0.14971141435740823
AC_17,Unc119,-0.1479947197431554
AC_17,Asic2,-0.14545387443892702
AC_17,Atp2b1,-0.14471976522717375
AC_17,Trpm3,-0.14461853433398308
AC_17,Ftl1,-0.14331858859982283
AC_17,Ttyh1,-0.14143960781100276
AC_17,Zfp804b,-0.14130636689195503
AC_18,Cpne4,0.5578423659153315
AC_18,Il1rapl1,0.36716029533067324
AC_18,Galntl6,0.3668669668650982
AC_18,Il1rapl2,0.3529203815628766
AC_18,Hs6st3,0.34282424272166856
AC_18,Cck,0.3424767759428199
AC_18,Tbx3os1,0.3128422274263041
AC_18,Nrg1_ENSMUSG00000062991,0.29833814645316525
AC_18,Ralyl,0.2980398789776607
AC_18,Cbln2,0.29794758767551077
AC_18,Phactr1,0.2865924687374644
AC_18,Lrrn3,0.2654426480818431
AC_18,Kcnab1,0.24556052881519094
AC_18,Epha6,0.2300583900801287
AC_18,C1ql2,0.22377750451734962
AC_18,Dpp10,0.2116234221797103
AC_18,C130073E24Rik,0.20891459275958463
AC_18,Chrm2,0.2033430848927528
AC_18,Brinp3,0.1912820613207314
AC_18,Anks1b,0.18666816660810667
AC_18,Pcp4,-0.5292895973482745
AC_18,mt-Nd1,-0.4209468202748756
AC_18,Pcdh7,-0.3319909792727026
AC_18,Rbfox1,-0.32463550551707976
AC_18,Calb2,-0.3166187707608936
AC_18,Inpp4b,-0.30793009410631256
AC_18,Lrrc4c,-0.2889525105476143
AC_18,Asic2,-0.2849784249914057
AC_18,Kirrel3,-0.27074448478241697
AC_18,Cxcl14,-0.2698797733529683
AC_18,Atp2b1,-0.26585869130448925
AC_18,Unc5d,-0.2384945552847751
AC_18,Lingo2,-0.23539624709921977
AC_18,Stmn1,-0.22757050097860881
AC_18,Prkg1,-0.2131186860793853
AC_18,Filip1l,-0.21299637779824124
AC_18,Kcnip4,-0.2049964859845562
AC_18,Chgb,-0.20061220360801826
AC_18,Stxbp6,-0.19706993454312233
AC_18,Lrrtm4,-0.19641379161590766
AC_19,Wwox,0.37639693752495806
AC_19,Ptprk,0.3382285082932743
AC_19,Adarb2,0.30880829952370925
AC_19,Cntnap2,0.306083753842182
AC_19,Dab1,0.28510858149449303
AC_19,Hs6st3,0.2848905966981338
AC_19,Col25a1,0.28058482238848514
AC_19,Pcdh15,0.2409032942261703
AC_19,Tmem132c,0.21811853923269423
AC_19,Tfap2b,0.21535679139419533
AC_19,Lhfp,0.21193131030946502
AC_19,Npsr1,0.18999927512152248
AC_19,Efna5,0.1878253659753855
AC_19,Nrg1_ENSMUSG00000062991,0.17288184699815287
AC_19,Tbc1d4,0.17173621850577936
AC_19,Gabrg3,0.16055873166514645
AC_19,Zfp804a,0.16043828423103534
AC_19,Necab1,0.1591891675321689
AC_19,Neurod2,0.15543848843398395
AC_19,Gm11418,0.15534588936831226
AC_19,mt-Nd1,-0.4184937939602826
AC_19,Tenm2,-0.3245966002272667
AC_19,Rbfox1,-0.30169703830079286
AC_19,Frmd5,-0.2843743576596588
AC_19,Bc1,-0.2735260718417678
AC_19,Cntn4,-0.22944189762023381
AC_19,Car2,-0.21598587111614778
AC_19,Calb2,-0.20672696106437277
AC_19,Grm8,-0.19985271637381333
AC_19,Actb,-0.19602273217523017
AC_19,Kirrel3,-0.19344965638536452
AC_19,Unc5d,-0.19190674443724026
AC_19,Atp1b1,-0.19048664835342027
AC_19,Kcnh7,-0.18630440823053443
AC_19,Synpr,-0.18454565030567152
AC_19,Tmsb4x,-0.18328580021598673
AC_19,Tmsb10,-0.1823398128834162
AC_19,Lrrtm4,-0.1763890117730188
AC_19,Ftl1,-0.17605669905995572
AC_19,Xist,-0.16799588882592825
AC_2,Maf,1.7896166778240317
AC_2,Pcdh7,1.5087034797788634
AC_2,Gabrg3,1.222176711019676
AC_2,Igfbp4,0.7698584398503598
AC_2,Crybb3,0.7566127175394813
AC_2,C1ql1,0.7493139913529642
AC_2,Ngfr,0.6475019795763829
AC_2,Slc4a4,0.5960528126046022
AC_2,Cdh10,0.5539475552389098
AC_2,Lhfp,0.528020847121603
AC_2,Kcnip2,0.5163928714307447
AC_2,Tafa1,0.5147162016500052
AC_2,Stxbp6,0.5065266691641689
AC_2,Id4,0.494054534806382
AC_2,Luzp2,0.49235823946090607
AC_2,Kcna6,0.49208533110697844
AC_2,Pde4b,0.4917937358043371
AC_2,Cntn6,0.48532370277962894
AC_2,Kcnip3,0.472987539200139
AC_2,Resp18,0.46035174766297815
AC_2,Nrg1_ENSMUSG00000062991,-1.1518823603509072
AC_2,Chst9,-0.9777572862837682
AC_2,Npy,-0.9020854908052174
AC_2,Zeb2,-0.8462055570034005
AC_2,Tfap2b,-0.7503014657156701
AC_2,Ncam2,-0.7007524213861315
AC_2,Pcdh17,-0.6506900172611659
AC_2,Grin2a,-0.634226026122888
AC_2,Pcdh10,-0.6172880848243202
AC_2,Reln,-0.6090963366597516
AC_2,Grin2b,-0.5911551620094975
AC_2,Sorcs1,-0.5678714315548026
AC_2,Csmd1,-0.5583061981747655
AC_2,Nbl1,-0.5559543563049488
AC_2,Vsnl1,-0.5240299096542997
AC_2,Zfp804b,-0.5167040609437678
AC_2,Fabp5,-0.5158021315057935
AC_2,Cdh18,-0.5157787793218872
AC_2,Lrrc4c,-0.5142938090253582
AC_2,Sorcs3,-0.5017431618038976
AC_20,Pcdh9,0.4963310316623142
AC_20,Gad1,0.46058001707669904
AC_20,Gabrg3,0.4559716968383593
AC_20,Zmat4,0.40272757079571797
AC_20,Sema3a,0.39607896852837077
AC_20,Grm8,0.3657530158576045
AC_20,Dpf3,0.3166141575736691
AC_20,Ncam2,0.3090086509699774
AC_20,Vgf,0.3065535051294418
AC_20,Ralyl,0.3026609851699389
AC_20,Shisa8,0.295690295457283
AC_20,Pcdh7,0.29447063520978045
AC_20,Il1rapl2,0.2891143293614777
AC_20,Tkt,0.28687073421765835
AC_20,Tafa1,0.2856656113372092
AC_20,Gabra2,0.27824948942406064
AC_20,Frmd5,0.2595548656444556
AC_20,Cdh20,0.25334673483196424
AC_20,Asic2,0.22123093226951654
AC_20,Pou6f2,0.21655620337090623
AC_20,Kcnip4,-0.5826479490142511
AC_20,Cntnap2,-0.43755986937990266
AC_20,Bc1,-0.38456689720282966
AC_20,mt-Nd1,-0.38321370053724113
AC_20,Meis2,-0.3771632194915544
AC_20,Kirrel3,-0.3500183961855249
AC_20,Rbfox1,-0.3274378013570848
AC_20,Stmn1,-0.28483328037155925
AC_20,Actb,-0.28308291742435443
AC_20,Robo1,-0.2747928304572299
AC_20,Ptprm,-0.2687181772138373
AC_20,Hs6st3,-0.26724744813476803
AC_20,Mt1,-0.2640690144203306
AC_20,Pde4b,-0.2596129357060139
AC_20,Thy1,-0.2419085254301906
AC_20,Car2,-0.24005591624800382
AC_20,Nckap5,-0.2397768601289741
AC_20,Uba52,-0.2362156813160119
AC_20,Gpc6,-0.23353818167882134
AC_20,Fat3,-0.2256998342301225
AC_21,Tac1,0.5101725532093769
AC_21,Robo1,0.5091143222888259
AC_21,C1ql3,0.3888231618994519
AC_21,Cntn5,0.38763965495558256
AC_21,Pcdh9,0.3862328390503841
AC_21,Stmn2,0.38189543790949676
AC_21,Cpne5,0.34725678445281316
AC_21,AI593442,0.34650744017833923
AC_21,Lmo4,0.3153516055003635
AC_21,C1ql1,0.314816231968662
AC_21,Ncam2,0.3059787842613222
AC_21,Col11a1,0.2970060555988515
AC_21,Scg2,0.27396579770207496
AC_21,Gpc5,0.26776047776068
AC_21,Kcnq5,0.26199014582749985
AC_21,Lrrc4c,0.26021146057152245
AC_21,Dgkb,0.24254106004107212
AC_21,Tfap2b,0.2321083618176359
AC_21,Fxyd6,0.21442979057323222
AC_21,Fgf13,0.21382274013022384
AC_21,mt-Nd1,-0.5175513447510378
AC_21,Pcp4,-0.4179650537848586
AC_21,Kirrel3,-0.40993548884295494
AC_21,Grm7,-0.3969499121417325
AC_21,Kcnip4,-0.3942973558163464
AC_21,Lingo2,-0.37610045524562263
AC_21,Calb2,-0.3156887830289459
AC_21,Inpp4b,-0.30267722945082426
AC_21,Cst3,-0.30172943640748406
AC_21,Car2,-0.28342718134343037
AC_21,Grm8,-0.28190442909481095
AC_21,Nefl,-0.28112024373965494
AC_21,Ftl1,-0.2753813754514009
AC_21,Ldhb,-0.2733824819539476
AC_21,Npy,-0.2678235826209109
AC_21,Cntn4,-0.26410882307636707
AC_21,Tmsb4x,-0.25776109796158847
AC_21,Ralyl,-0.2438813651224405
AC_21,Atp2b1,-0.23326670205803324
AC_21,Uba52,-0.23294909786826812
AC_22,Vip,0.9063021778534232
AC_22,Cbln4,0.518505204712665
AC_22,Cartpt,0.4437293242550627
AC_22,C1ql1,0.35407929351560863
AC_22,Erbb4,0.3236293521448076
AC_22,Opcml,0.3082488479851752
AC_22,Csmd1,0.2868419681771483
AC_22,Cbln2,0.2779484738485118
AC_22,Ralyl,0.264561823008576
AC_22,Kirrel3,0.25617996749575717
AC_22,Rnf220,0.2537758485133553
AC_22,Meis2,0.249128702127971
AC_22,Schip1,0.2463677512788703
AC_22,Egfem1,0.24130153384039896
AC_22,Gabrb1,0.22330726873686718
AC_22,Tenm1,0.21186671115582809
AC_22,Pdgfd,0.20671058258759648
AC_22,Sorcs1,0.19852412182588025
AC_22,Mpped2,0.18951101793989905
AC_22,C1ql2,0.17327453126402637
AC_22,mt-Nd1,-0.5342741600851836
AC_22,Asic2,-0.40390436351163644
AC_22,Scg2,-0.3536339828972179
AC_22,Kcnip4,-0.32226559456908527
AC_22,Nrg3,-0.30959172455431455
AC_22,Stmn1,-0.3044253038854611
AC_22,Tmsb10,-0.2933385770625117
AC_22,Robo1,-0.28230114931006217
AC_22,Ftl1,-0.28101480908583054
AC_22,Pcdh9,-0.2731881445442059
AC_22,Nrxn1,-0.2658586672955783
AC_22,Ncam2,-0.2347212734754288
AC_22,Calb2,-0.23470178998210964
AC_22,Galnt17,-0.21211479478313616
AC_22,Cst3,-0.21184167611842603
AC_22,Actb,-0.20186219797509292
AC_22,Bsg,-0.2014824724482997
AC_22,Fat3,-0.1990425535784581
AC_22,Tmsb4x,-0.18996527707181893
AC_22,Anks1b,-0.18875745992356624
AC_23,Opcml,0.48244846108395867
AC_23,Scg2,0.4261536248585893
AC_23,Nrg1_ENSMUSG00000062991,0.4129799513603209
AC_23,Lamp5,0.3731926005379172
AC_23,Robo1,0.3542800213107267
AC_23,Pcdh17,0.33593847324402004
AC_23,Ptprm,0.3333730810987994
AC_23,Prkca,0.3317279665424243
AC_23,Tenm1,0.30356410362817365
AC_23,P3h2,0.30199807612948937
AC_23,Aldoc,0.2930728976916799
AC_23,AI593442,0.2636128217460081
AC_23,Pcdh9,0.2596033837230119
AC_23,Kcnip1,0.24881957477515998
AC_23,Mgat4c,0.2320362131598377
AC_23,Sorcs1,0.23079619187786804
AC_23,Slc8a1,0.2265299805729693
AC_23,Gad1,0.22335869408589965
AC_23,Tfap2b,0.21680387782525876
AC_23,Sorcs3,0.20526072574726265
AC_23,mt-Nd1,-0.44571550553430384
AC_23,Ralyl,-0.36436936977412926
AC_23,Lingo2,-0.29373061389255617
AC_23,Ftl1,-0.2746822174117223
AC_23,Meis2,-0.2663104599833586
AC_23,Lrrc4c,-0.26457422662697494
AC_23,Pcp4,-0.2565095335580084
AC_23,Actb,-0.2552414718521575
AC_23,Lrp1b,-0.2451398433407417
AC_23,Mt1,-0.24472341919521032
AC_23,Galnt17,-0.22745943031165536
AC_23,Bc1,-0.22677920660259646
AC_23,Cst3,-0.2237394659390674
AC_23,Nckap5,-0.22169987904646074
AC_23,Kcnip4,-0.21832044082415308
AC_23,C1ql2,-0.21262142482451582
AC_23,Cartpt,-0.21043324995722462
AC_23,Atp2b1,-0.20638620392247936
AC_23,Lhfp,-0.2062882167515913
AC_23,Nfia,-0.20194542028252147
AC_24,Ppp1r17,0.623185971624453
AC_24,Crabp1,0.46686747450442656
AC_24,Cntnap5b,0.3087701037110292
AC_24,Lrfn5,0.2945286419187307
AC_24,Prkg1,0.2539024790231934
AC_24,Sorcs3,0.22466294865274256
AC_24,Grin2b,0.22451821505109382
AC_24,C130073E24Rik,0.21823951205151515
AC_24,Pcdh9,0.21624531797908392
AC_24,Lrp1b,0.21387033293178223
AC_24,Pdgfd,0.2068058223443806
AC_24,Gpc6,0.20392983450144722
AC_24,Ebf1,0.20316904821871115
AC_24,Lgr5,0.20297022376485843
AC_24,Egfem1,0.1940172395801592
AC_24,Kcnb2,0.1884908224224004
AC_24,Zfp804a,0.18135151816297487
AC_24,Kctd16,0.17729559721138533
AC_24,Atg4a,0.17427430967860127
AC_24,Ebf3,0.1741988510576862
AC_24,mt-Nd1,-0.4051497197023066
AC_24,Bc1,-0.32021648888099635
AC_24,Cntnap2,-0.3144483283969424
AC_24,Trpm3,-0.23444730777973743
AC_24,Unc5d,-0.23157071442111943
AC_24,Kirrel3,-0.22639918972590004
AC_24,Cntn5,-0.22602869616933466
AC_24,Calb2,-0.2246943522549486
AC_24,Atp1b1,-0.22221889499003333
AC_24,Ftl1,-0.21785038817872548
AC_24,Nhlh2,-0.2085461372153862
AC_24,Tmsb10,-0.20544319735378852
AC_24,Cntn4,-0.20068151719476968
AC_24,Rbfox1,-0.198317674035249
AC_24,Thy1,-0.19053446354793827
AC_24,Cntn6,-0.1860112144803273
AC_24,Nckap5,-0.18266679824494853
AC_24,Mt1,-0.18190829774538886
AC_24,Grid2,-0.17830674113945
AC_24,Actb,-0.1769998752133643
AC_25,Calb2,0.6305333008823257
AC_25,Galntl6,0.5426437478745442
AC_25,Adamtsl1,0.4164029984248264
AC_25,Opcml,0.29066726939324006
AC_25,C1ql1,0.2723007774271795
AC_25,Hs6st3,0.268089508502404
AC_25,Il1rapl2,0.264522066542416
AC_25,Dlgap2,0.23770265442383862
AC_25,Tpbg,0.23133245938023597
AC_25,Pcdh10,0.22203085083965793
AC_25,Calb1,0.21020826426417605
AC_25,Pou6f2,0.20069458429269912
AC_25,AI593442,0.19094004701751083
AC_25,Plcxd3,0.18316518142449767
AC_25,Shisa8,0.17839230727772798
AC_25,Chgb,0.16157717144785066
AC_25,Nwd2,0.1604427235409272
AC_25,Gpc6,0.15927517531254032
AC_25,Stxbp6,0.1560962665196967
AC_25,Ptprk,0.15574715853802765
AC_25,Rbfox1,-0.4146964292624329
AC_25,mt-Nd1,-0.4065503384352704
AC_25,Nrg3,-0.2936279819638554
AC_25,Robo1,-0.2911620439441659
AC_25,Nrg1_ENSMUSG00000062991,-0.2782970958998402
AC_25,Tenm2,-0.250517841878827
AC_25,Ldhb,-0.24917070239388805
AC_25,Prkca,-0.2299608309441799
AC_25,Trpm3,-0.2243751504172463
AC_25,Tmsb4x,-0.22025676271931544
AC_25,Lrrc4c,-0.20911500281090958
AC_25,Kctd8,-0.19427401430438634
AC_25,Cdh20,-0.19068880595527146
AC_25,Kirrel3,-0.18927384716596932
AC_25,Atp1b1,-0.18660111240876115
AC_25,Tfap2b,-0.18013176734505051
AC_25,Nefl,-0.17835003305865882
AC_25,Tenm3,-0.17547886505706328
AC_25,Kcnab1,-0.17286910595508848
AC_25,Kcnip4,-0.17102712188735372
AC_26,Scg2,0.5758161117650322
